"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"1967","XH808A417010801273","412","1302.93","331.3","1450.3","12.77","14.33","24.5","20.1","2017/6/24 23:00:00","1999.33","761.57","188.63","21.83"
"1968","XH808A417010801273","380.23","1264.43","452.3","1660.87","9.93","11.37","21.93","56.53","2017/6/20 21:00:00","1656.5","588.17","147.4","20.73"
"1969","XH808A417010801273","405.2","1271.47","576.1","1339.1","13.8","17.07","20.13","60.37","2017/6/22 4:00:00","2107.8","787.17","216.93","37.93"
"1970","XH808A417010801273","408.27","1329.9","289.53","1680.8","4.97","5.53","25","35.23","2017/6/21 19:00:00","956.07","258.1","68.83","11.7"
"1971","XH808A417010801273","389.63","1224.33","355.57","1487.97","9.4","10.9","25","28.13","2017/6/23 20:00:00","1464.37","505.73","146.63","22"
"1972","XH808A417010801273","381.5","1109.73","237.33","1634.1","5.83","6.33","27","20.5","2017/6/24 17:00:00","1189.47","362.17","93.1","11.5"
"1973","XH808A417010801273","410.03","1328.33","349.8","1559.37","8.53","11.63","20","41.47","2017/6/23 11:00:00","1135.73","416.67","163.37","37.3"
"1974","XH808A417010801273","462.1","1361.57","386.57","1469.87","11.53","13.4","22.83","30.97","2017/6/24","1854.4","678.4","179.5","26.6"
"1975","XH808A417010801273","401","1297.07","360.57","1679.53","3.73","4.33","23.67","44.9","2017/6/21 16:00:00","891.87","229.33","66.63","10.87"
"1976","XH808A417010801273","396.43","1266.2","413.2","1351.87","10.6","12.23","23.53","22.57","2017/6/25","1669.53","608.63","163.6","24.67"
